Downloaded on:;23/12/2024 11:56 (Europe/Paris)
Downloaded by user:;dweb
Analysis start date:;01/01/2023
Analysis end date:;01/12/2024
Range:;Day ahead (11:00h)

MAE;0.54GW
MAE (% Observation);10.14%
MAE (% Installed cap.);2.34%
RMSE;0.77GW
RMSE (% Observation);14.60%
RMSE (% Installed cap.);3.37%
Syst. Error;-0.17GW
Syst. Error (% Installed cap.);-0.73%
Syst. Error (% Observation);-3.15%
% between percentiles;89.35%
Pearson's r;0.98
Capacity factor (% Installed cap.);23.10

Timestamp start (Europe/Paris);Timestamp end (Europe/Paris);Wind power percentile 10 forecast Meteologica France (GW);Wind power forecast Meteologica France (GW);Wind power percentile 90 forecast Meteologica France (GW);Wind power observation France (GW)
17/07/2023 06:00;17/07/2023 07:00;0.89;1.73;2.63;
17/07/2023 07:00;17/07/2023 08:00;0.78;1.56;2.37;
17/07/2023 08:00;17/07/2023 09:00;0.66;1.35;2.05;
17/07/2023 09:00;17/07/2023 10:00;0.69;1.41;2.12;
17/07/2023 10:00;17/07/2023 11:00;0.95;1.74;2.54;
17/07/2023 11:00;17/07/2023 12:00;1.32;2.21;3.10;
17/07/2023 12:00;17/07/2023 13:00;1.69;2.66;3.63;
17/07/2023 13:00;17/07/2023 14:00;2.06;3.02;3.99;
17/07/2023 14:00;17/07/2023 15:00;2.32;3.29;4.27;
17/07/2023 15:00;17/07/2023 16:00;2.39;3.37;4.35;
17/07/2023 16:00;17/07/2023 17:00;2.24;3.17;4.10;
17/07/2023 17:00;17/07/2023 18:00;1.94;2.79;3.64;
17/07/2023 18:00;17/07/2023 19:00;1.64;2.38;3.11;2.68
17/07/2023 19:00;17/07/2023 20:00;1.36;2.00;2.65;1.93
17/07/2023 20:00;17/07/2023 21:00;1.10;1.72;2.34;1.54
17/07/2023 21:00;17/07/2023 22:00;1.10;1.68;2.26;1.36
17/07/2023 22:00;17/07/2023 23:00;1.23;1.77;2.31;
17/07/2023 23:00;18/07/2023 00:00;1.29;1.76;2.28;
18/07/2023 00:00;18/07/2023 01:00;1.33;1.85;2.43;
18/07/2023 01:00;18/07/2023 02:00;1.44;2.10;2.83;
18/07/2023 02:00;18/07/2023 03:00;1.68;2.41;3.20;
18/07/2023 03:00;18/07/2023 04:00;1.96;2.70;3.48;
18/07/2023 04:00;18/07/2023 05:00;2.17;2.91;3.68;
18/07/2023 05:00;18/07/2023 06:00;2.29;3.05;3.83;
18/07/2023 06:00;18/07/2023 07:00;2.23;3.03;3.84;
18/07/2023 07:00;18/07/2023 08:00;1.87;2.77;3.66;
18/07/2023 08:00;18/07/2023 09:00;1.43;2.25;3.07;
18/07/2023 09:00;18/07/2023 10:00;1.05;1.69;2.33;
18/07/2023 10:00;18/07/2023 11:00;0.79;1.36;1.94;
18/07/2023 11:00;18/07/2023 12:00;0.62;1.19;1.78;
18/07/2023 12:00;18/07/2023 13:00;0.48;1.10;1.73;
18/07/2023 13:00;18/07/2023 14:00;0.44;1.06;1.70;
18/07/2023 14:00;18/07/2023 15:00;0.55;1.14;1.72;1.23
18/07/2023 15:00;18/07/2023 16:00;0.77;1.35;1.94;
18/07/2023 16:00;18/07/2023 17:00;1.07;1.67;2.27;1.78
18/07/2023 17:00;18/07/2023 18:00;1.39;2.04;2.68;
18/07/2023 18:00;18/07/2023 19:00;1.63;2.40;3.18;
18/07/2023 19:00;18/07/2023 20:00;1.80;2.67;3.54;2.56
18/07/2023 20:00;18/07/2023 21:00;1.99;2.85;3.72;2.66
18/07/2023 21:00;18/07/2023 22:00;2.16;3.13;4.10;
18/07/2023 22:00;18/07/2023 23:00;2.31;3.38;4.45;3.25
18/07/2023 23:00;19/07/2023 00:00;2.40;3.31;4.20;3.34
19/07/2023 00:00;19/07/2023 01:00;2.29;3.07;3.83;3.28
19/07/2023 01:00;19/07/2023 02:00;2.12;2.92;3.70;3.39
19/07/2023 02:00;19/07/2023 03:00;1.99;2.84;3.69;3.15
19/07/2023 03:00;19/07/2023 04:00;1.90;2.85;3.80;3.07
19/07/2023 04:00;19/07/2023 05:00;1.95;2.90;3.85;2.72
19/07/2023 05:00;19/07/2023 06:00;2.11;2.96;3.81;2.80
19/07/2023 06:00;19/07/2023 07:00;2.13;2.95;3.77;3.25
19/07/2023 07:00;19/07/2023 08:00;1.92;2.76;3.59;3.46
19/07/2023 08:00;19/07/2023 09:00;1.70;2.56;3.42;2.99
19/07/2023 09:00;19/07/2023 10:00;1.63;2.60;3.57;2.48
19/07/2023 10:00;19/07/2023 11:00;1.77;2.83;3.89;2.88
19/07/2023 11:00;19/07/2023 12:00;2.00;3.27;4.54;3.21
19/07/2023 12:00;19/07/2023 13:00;2.44;3.90;5.36;3.50
19/07/2023 13:00;19/07/2023 14:00;3.13;4.58;6.03;4.22
19/07/2023 14:00;19/07/2023 15:00;3.73;5.12;6.50;4.76
19/07/2023 15:00;19/07/2023 16:00;4.18;5.52;6.86;5.34
19/07/2023 16:00;19/07/2023 17:00;4.39;5.76;7.13;5.84
19/07/2023 17:00;19/07/2023 18:00;4.35;5.85;7.35;6.33
19/07/2023 18:00;19/07/2023 19:00;4.23;5.72;7.20;6.33
19/07/2023 19:00;19/07/2023 20:00;3.86;5.17;6.49;6.19
19/07/2023 20:00;19/07/2023 21:00;3.33;4.47;5.61;5.64
19/07/2023 21:00;19/07/2023 22:00;3.07;4.05;5.04;4.65
19/07/2023 22:00;19/07/2023 23:00;2.96;3.79;4.62;3.68
19/07/2023 23:00;20/07/2023 00:00;2.71;3.39;4.09;3.29
20/07/2023 00:00;20/07/2023 01:00;2.32;2.91;3.53;3.29
20/07/2023 01:00;20/07/2023 02:00;1.91;2.48;3.09;3.08
20/07/2023 02:00;20/07/2023 03:00;1.64;2.17;2.74;2.94
20/07/2023 03:00;20/07/2023 04:00;1.43;1.88;2.37;2.72
20/07/2023 04:00;20/07/2023 05:00;1.19;1.62;2.08;2.31
20/07/2023 05:00;20/07/2023 06:00;0.97;1.40;1.84;1.84
20/07/2023 06:00;20/07/2023 07:00;0.82;1.21;1.61;1.49
20/07/2023 07:00;20/07/2023 08:00;0.69;1.03;1.37;1.30
20/07/2023 08:00;20/07/2023 09:00;0.60;0.86;1.13;1.21
20/07/2023 09:00;20/07/2023 10:00;0.55;0.78;1.01;
20/07/2023 10:00;20/07/2023 11:00;0.51;0.74;1.00;0.91
20/07/2023 11:00;20/07/2023 12:00;0.50;0.76;1.04;0.82
20/07/2023 12:00;20/07/2023 13:00;0.52;0.80;1.11;0.72
20/07/2023 13:00;20/07/2023 14:00;0.56;0.87;1.20;0.74
20/07/2023 14:00;20/07/2023 15:00;0.58;0.96;1.34;0.84
20/07/2023 15:00;20/07/2023 16:00;0.58;1.05;1.52;0.92
20/07/2023 16:00;20/07/2023 17:00;0.66;1.17;1.67;1.03
20/07/2023 17:00;20/07/2023 18:00;0.87;1.37;1.88;1.27
20/07/2023 18:00;20/07/2023 19:00;1.04;1.64;2.23;1.49
20/07/2023 19:00;20/07/2023 20:00;1.19;1.91;2.64;1.77
20/07/2023 20:00;20/07/2023 21:00;1.52;2.23;2.94;2.13
20/07/2023 21:00;20/07/2023 22:00;1.91;2.59;3.26;2.16
20/07/2023 22:00;20/07/2023 23:00;2.15;2.83;3.50;2.11
20/07/2023 23:00;21/07/2023 00:00;2.09;2.78;3.46;2.17
21/07/2023 00:00;21/07/2023 01:00;2.03;2.69;3.36;2.29
21/07/2023 01:00;21/07/2023 02:00;2.00;2.61;3.24;2.31
21/07/2023 02:00;21/07/2023 03:00;1.81;2.39;2.97;2.33
21/07/2023 03:00;21/07/2023 04:00;1.67;2.17;2.68;2.16
21/07/2023 04:00;21/07/2023 05:00;1.55;2.00;2.45;2.21
21/07/2023 05:00;21/07/2023 06:00;1.43;1.87;2.31;2.12
21/07/2023 06:00;21/07/2023 07:00;1.33;1.75;2.17;2.13
21/07/2023 07:00;21/07/2023 08:00;1.20;1.62;2.04;2.43
21/07/2023 08:00;21/07/2023 09:00;1.10;1.54;1.99;2.55
21/07/2023 09:00;21/07/2023 10:00;1.09;1.53;1.97;2.03
21/07/2023 10:00;21/07/2023 11:00;1.20;1.63;2.05;1.73
21/07/2023 11:00;21/07/2023 12:00;1.34;1.79;2.25;1.79
21/07/2023 12:00;21/07/2023 13:00;1.44;1.99;2.55;1.99
21/07/2023 13:00;21/07/2023 14:00;1.64;2.33;3.02;2.38
21/07/2023 14:00;21/07/2023 15:00;1.98;2.80;3.62;2.81
21/07/2023 15:00;21/07/2023 16:00;2.33;3.26;4.20;3.14
21/07/2023 16:00;21/07/2023 17:00;2.65;3.63;4.60;3.68
21/07/2023 17:00;21/07/2023 18:00;2.93;3.91;4.88;4.08
21/07/2023 18:00;21/07/2023 19:00;3.04;4.02;4.99;4.18
21/07/2023 19:00;21/07/2023 20:00;2.95;3.87;4.78;4.23
21/07/2023 20:00;21/07/2023 21:00;2.84;3.66;4.49;3.96
21/07/2023 21:00;21/07/2023 22:00;2.70;3.51;4.32;3.41
21/07/2023 22:00;21/07/2023 23:00;2.53;3.31;4.10;2.94
21/07/2023 23:00;22/07/2023 00:00;2.28;2.94;3.59;2.94
22/07/2023 00:00;22/07/2023 01:00;1.93;2.48;3.02;2.89
22/07/2023 01:00;22/07/2023 02:00;1.68;2.13;2.56;2.67
22/07/2023 02:00;22/07/2023 03:00;1.47;1.83;2.18;2.41
22/07/2023 03:00;22/07/2023 04:00;1.29;1.64;1.99;2.05
22/07/2023 04:00;22/07/2023 05:00;1.18;1.56;1.93;1.76
22/07/2023 05:00;22/07/2023 06:00;1.15;1.54;1.93;1.55
22/07/2023 06:00;22/07/2023 07:00;1.22;1.60;1.99;1.61
22/07/2023 07:00;22/07/2023 08:00;1.23;1.62;2.01;1.81
22/07/2023 08:00;22/07/2023 09:00;1.05;1.49;1.94;1.91
22/07/2023 09:00;22/07/2023 10:00;1.07;1.62;2.19;1.62
22/07/2023 10:00;22/07/2023 11:00;1.29;2.09;2.90;1.64
22/07/2023 11:00;22/07/2023 12:00;1.69;2.74;3.79;2.66
22/07/2023 12:00;22/07/2023 13:00;2.28;3.46;4.64;3.81
22/07/2023 13:00;22/07/2023 14:00;2.85;4.08;5.37;4.73
22/07/2023 14:00;22/07/2023 15:00;3.48;4.78;6.13;5.28
22/07/2023 15:00;22/07/2023 16:00;4.04;5.40;6.76;5.66
22/07/2023 16:00;22/07/2023 17:00;4.43;5.77;7.10;6.08
22/07/2023 17:00;22/07/2023 18:00;4.55;5.92;7.29;6.58
22/07/2023 18:00;22/07/2023 19:00;4.24;5.69;7.14;6.80
22/07/2023 19:00;22/07/2023 20:00;3.61;4.98;6.36;6.76
22/07/2023 20:00;22/07/2023 21:00;3.10;4.33;5.56;5.89
22/07/2023 21:00;22/07/2023 22:00;2.87;4.09;5.30;4.48
22/07/2023 22:00;22/07/2023 23:00;2.89;4.24;5.59;3.73
22/07/2023 23:00;23/07/2023 00:00;3.82;5.36;6.89;3.85
23/07/2023 00:00;23/07/2023 01:00;5.20;6.79;8.35;7.33
23/07/2023 01:00;23/07/2023 02:00;6.01;7.64;9.23;8.67
23/07/2023 02:00;23/07/2023 03:00;6.62;8.29;9.94;8.31
23/07/2023 03:00;23/07/2023 04:00;7.16;8.82;10.45;8.30
23/07/2023 04:00;23/07/2023 05:00;7.52;9.10;10.66;8.26
23/07/2023 05:00;23/07/2023 06:00;7.70;9.24;10.76;8.22
23/07/2023 06:00;23/07/2023 07:00;7.68;9.28;10.87;8.15
23/07/2023 07:00;23/07/2023 08:00;7.64;9.24;10.83;8.94
23/07/2023 08:00;23/07/2023 09:00;7.50;9.17;10.84;8.54
23/07/2023 09:00;23/07/2023 10:00;7.35;9.18;11.01;8.62
23/07/2023 10:00;23/07/2023 11:00;7.52;9.35;11.17;9.90
23/07/2023 11:00;23/07/2023 12:00;7.83;9.53;11.23;7.98
23/07/2023 12:00;23/07/2023 13:00;8.02;9.71;11.40;6.78
23/07/2023 13:00;23/07/2023 14:00;7.94;9.72;11.51;6.96
23/07/2023 14:00;23/07/2023 15:00;7.68;9.45;11.22;6.97
23/07/2023 15:00;23/07/2023 16:00;7.21;9.04;10.87;6.74
23/07/2023 16:00;23/07/2023 17:00;6.48;8.42;10.36;7.07
23/07/2023 17:00;23/07/2023 18:00;5.82;7.63;9.44;6.07
23/07/2023 18:00;23/07/2023 19:00;5.15;6.71;8.26;7.67
23/07/2023 19:00;23/07/2023 20:00;4.17;5.50;6.84;7.39
23/07/2023 20:00;23/07/2023 21:00;3.16;4.44;5.73;6.27
23/07/2023 21:00;23/07/2023 22:00;2.58;3.87;5.16;4.88
23/07/2023 22:00;23/07/2023 23:00;2.41;3.68;4.96;3.99
23/07/2023 23:00;24/07/2023 00:00;2.88;3.99;5.17;3.72
24/07/2023 00:00;24/07/2023 01:00;3.36;4.30;5.37;3.62
24/07/2023 01:00;24/07/2023 02:00;3.41;4.34;5.39;3.72
24/07/2023 02:00;24/07/2023 03:00;3.56;4.49;5.53;4.20
24/07/2023 03:00;24/07/2023 04:00;3.66;4.65;5.72;4.47
24/07/2023 04:00;24/07/2023 05:00;3.70;4.72;5.81;4.14
24/07/2023 05:00;24/07/2023 06:00;3.72;4.74;5.81;3.72
24/07/2023 06:00;24/07/2023 07:00;3.63;4.67;5.76;3.56
24/07/2023 07:00;24/07/2023 08:00;3.64;4.73;5.84;3.57
24/07/2023 08:00;24/07/2023 09:00;3.78;5.05;6.31;3.70
24/07/2023 09:00;24/07/2023 10:00;4.05;5.59;7.13;3.97
24/07/2023 10:00;24/07/2023 11:00;4.74;6.23;7.73;4.63
24/07/2023 11:00;24/07/2023 12:00;5.43;6.80;8.18;5.40
24/07/2023 12:00;24/07/2023 13:00;5.75;7.20;8.65;6.48
24/07/2023 13:00;24/07/2023 14:00;5.95;7.50;9.05;7.00
24/07/2023 14:00;24/07/2023 15:00;6.08;7.70;9.32;7.66
24/07/2023 15:00;24/07/2023 16:00;5.98;7.63;9.29;7.77
24/07/2023 16:00;24/07/2023 17:00;5.62;7.18;8.74;7.78
24/07/2023 17:00;24/07/2023 18:00;5.15;6.52;7.89;7.42
24/07/2023 18:00;24/07/2023 19:00;4.69;5.96;7.24;7.04
24/07/2023 19:00;24/07/2023 20:00;3.92;5.15;6.39;5.96
24/07/2023 20:00;24/07/2023 21:00;2.99;4.20;5.41;4.95
24/07/2023 21:00;24/07/2023 22:00;2.56;3.71;4.86;4.17
24/07/2023 22:00;24/07/2023 23:00;2.56;3.60;4.65;3.66
24/07/2023 23:00;25/07/2023 00:00;2.92;3.66;4.49;3.75
25/07/2023 00:00;25/07/2023 01:00;3.25;3.74;4.38;4.08
25/07/2023 01:00;25/07/2023 02:00;3.29;3.83;4.51;4.32
25/07/2023 02:00;25/07/2023 03:00;3.52;4.13;4.88;4.77
25/07/2023 03:00;25/07/2023 04:00;3.65;4.36;5.19;5.09
25/07/2023 04:00;25/07/2023 05:00;3.57;4.43;5.37;5.53
25/07/2023 05:00;25/07/2023 06:00;3.50;4.46;5.49;6.06
25/07/2023 06:00;25/07/2023 07:00;3.43;4.43;5.49;5.89
25/07/2023 07:00;25/07/2023 08:00;3.36;4.39;5.44;5.46
25/07/2023 08:00;25/07/2023 09:00;3.22;4.31;5.39;4.96
25/07/2023 09:00;25/07/2023 10:00;3.09;4.24;5.39;4.66
25/07/2023 10:00;25/07/2023 11:00;3.06;4.28;5.50;4.82
25/07/2023 11:00;25/07/2023 12:00;3.11;4.30;5.48;4.84
25/07/2023 12:00;25/07/2023 13:00;3.26;4.34;5.41;4.98
25/07/2023 13:00;25/07/2023 14:00;3.33;4.33;5.33;
25/07/2023 14:00;25/07/2023 15:00;3.29;4.34;5.38;
25/07/2023 15:00;25/07/2023 16:00;3.29;4.38;5.49;4.96
25/07/2023 16:00;25/07/2023 17:00;3.43;4.45;5.54;5.10
25/07/2023 17:00;25/07/2023 18:00;3.52;4.48;5.62;5.26
25/07/2023 18:00;25/07/2023 19:00;3.37;4.35;5.47;4.82
25/07/2023 19:00;25/07/2023 20:00;3.03;4.03;5.05;4.38
25/07/2023 20:00;25/07/2023 21:00;2.64;3.56;4.48;3.92
25/07/2023 21:00;25/07/2023 22:00;2.30;3.17;4.03;3.49
25/07/2023 22:00;25/07/2023 23:00;2.09;2.97;3.86;3.09
25/07/2023 23:00;26/07/2023 00:00;2.28;2.96;3.63;2.93
26/07/2023 00:00;26/07/2023 01:00;2.43;2.91;3.38;2.84
26/07/2023 01:00;26/07/2023 02:00;2.28;2.78;3.29;2.88
26/07/2023 02:00;26/07/2023 03:00;2.19;2.69;3.21;2.96
26/07/2023 03:00;26/07/2023 04:00;2.15;2.63;3.13;3.05
26/07/2023 04:00;26/07/2023 05:00;2.05;2.54;3.04;2.95
26/07/2023 05:00;26/07/2023 06:00;1.91;2.39;2.88;2.68
26/07/2023 06:00;26/07/2023 07:00;1.78;2.26;2.76;2.51
26/07/2023 07:00;26/07/2023 08:00;1.60;2.12;2.67;2.42
26/07/2023 08:00;26/07/2023 09:00;1.39;1.88;2.40;1.91
26/07/2023 09:00;26/07/2023 10:00;1.35;1.79;2.25;1.64
26/07/2023 10:00;26/07/2023 11:00;1.36;1.92;2.51;1.81
26/07/2023 11:00;26/07/2023 12:00;1.37;2.11;2.87;2.07
26/07/2023 12:00;26/07/2023 13:00;1.48;2.35;3.24;2.72
26/07/2023 13:00;26/07/2023 14:00;1.64;2.59;3.54;2.53
26/07/2023 14:00;26/07/2023 15:00;1.76;2.74;3.77;2.74
26/07/2023 15:00;26/07/2023 16:00;1.85;2.88;3.99;3.05
26/07/2023 16:00;26/07/2023 17:00;1.97;2.99;4.12;3.31
26/07/2023 17:00;26/07/2023 18:00;1.95;2.97;4.07;3.52
26/07/2023 18:00;26/07/2023 19:00;1.89;2.79;3.76;3.42
26/07/2023 19:00;26/07/2023 20:00;1.74;2.44;3.20;3.05
26/07/2023 20:00;26/07/2023 21:00;1.46;2.08;2.69;2.56
26/07/2023 21:00;26/07/2023 22:00;1.33;1.93;2.52;2.39
26/07/2023 22:00;26/07/2023 23:00;1.28;2.02;2.75;2.69
26/07/2023 23:00;27/07/2023 00:00;1.89;2.83;3.75;3.44
27/07/2023 00:00;27/07/2023 01:00;2.71;3.81;4.87;4.04
27/07/2023 01:00;27/07/2023 02:00;3.11;4.32;5.50;4.75
27/07/2023 02:00;27/07/2023 03:00;3.62;4.83;6.00;
27/07/2023 03:00;27/07/2023 04:00;4.00;5.22;6.40;
27/07/2023 04:00;27/07/2023 05:00;4.17;5.48;6.76;
27/07/2023 05:00;27/07/2023 06:00;4.34;5.74;7.14;
27/07/2023 06:00;27/07/2023 07:00;4.57;6.04;7.50;
27/07/2023 07:00;27/07/2023 08:00;4.76;6.33;7.89;
27/07/2023 08:00;27/07/2023 09:00;4.84;6.67;8.49;
27/07/2023 09:00;27/07/2023 10:00;5.08;7.10;9.12;
27/07/2023 10:00;27/07/2023 11:00;5.40;7.45;9.50;
27/07/2023 11:00;27/07/2023 12:00;5.61;7.61;9.62;
27/07/2023 12:00;27/07/2023 13:00;5.70;7.63;9.55;
27/07/2023 13:00;27/07/2023 14:00;5.61;7.56;9.51;
27/07/2023 14:00;27/07/2023 15:00;5.55;7.48;9.41;
27/07/2023 15:00;27/07/2023 16:00;5.38;7.25;9.11;8.75
27/07/2023 16:00;27/07/2023 17:00;4.98;6.86;8.74;8.69
27/07/2023 17:00;27/07/2023 18:00;4.58;6.35;8.12;8.42
27/07/2023 18:00;27/07/2023 19:00;4.00;5.65;7.29;7.50
27/07/2023 19:00;27/07/2023 20:00;3.36;4.91;6.45;6.36
27/07/2023 20:00;27/07/2023 21:00;2.90;4.25;5.60;5.36
27/07/2023 21:00;27/07/2023 22:00;2.54;3.85;5.16;4.45
27/07/2023 22:00;27/07/2023 23:00;2.41;3.66;4.92;4.01
27/07/2023 23:00;28/07/2023 00:00;2.92;4.16;5.40;3.78
28/07/2023 00:00;28/07/2023 01:00;3.26;4.57;5.91;4.07
28/07/2023 01:00;28/07/2023 02:00;3.08;4.35;5.65;3.83
28/07/2023 02:00;28/07/2023 03:00;2.97;4.19;5.41;3.70
28/07/2023 03:00;28/07/2023 04:00;2.76;3.96;5.16;3.85
28/07/2023 04:00;28/07/2023 05:00;2.55;3.67;4.85;3.84
28/07/2023 05:00;28/07/2023 06:00;2.30;3.32;4.56;3.73
28/07/2023 06:00;28/07/2023 07:00;2.09;3.05;4.31;3.66
28/07/2023 07:00;28/07/2023 08:00;2.05;3.04;4.18;3.45
28/07/2023 08:00;28/07/2023 09:00;2.06;3.06;4.20;3.23
28/07/2023 09:00;28/07/2023 10:00;2.05;3.07;4.41;3.15
28/07/2023 10:00;28/07/2023 11:00;2.20;3.24;4.72;3.21
28/07/2023 11:00;28/07/2023 12:00;2.60;3.54;5.07;3.38
28/07/2023 12:00;28/07/2023 13:00;2.96;3.95;5.51;3.67
28/07/2023 13:00;28/07/2023 14:00;3.27;4.43;5.90;3.74
28/07/2023 14:00;28/07/2023 15:00;3.60;4.81;6.12;4.07
28/07/2023 15:00;28/07/2023 16:00;3.74;4.94;6.15;4.50
28/07/2023 16:00;28/07/2023 17:00;3.72;4.82;6.02;4.42
28/07/2023 17:00;28/07/2023 18:00;3.56;4.59;5.71;4.13
28/07/2023 18:00;28/07/2023 19:00;3.16;4.18;5.21;3.75
28/07/2023 19:00;28/07/2023 20:00;2.59;3.60;4.62;3.55
28/07/2023 20:00;28/07/2023 21:00;2.15;3.21;4.28;3.14
28/07/2023 21:00;28/07/2023 22:00;2.05;3.08;4.11;3.02
28/07/2023 22:00;28/07/2023 23:00;2.25;3.18;4.11;2.97
28/07/2023 23:00;29/07/2023 00:00;2.41;3.18;3.98;3.03
29/07/2023 00:00;29/07/2023 01:00;2.42;3.10;3.82;3.13
29/07/2023 01:00;29/07/2023 02:00;2.52;3.20;3.92;3.10
29/07/2023 02:00;29/07/2023 03:00;2.66;3.33;4.04;3.12
29/07/2023 03:00;29/07/2023 04:00;2.81;3.48;4.17;3.02
29/07/2023 04:00;29/07/2023 05:00;2.88;3.55;4.23;3.08
29/07/2023 05:00;29/07/2023 06:00;2.94;3.61;4.28;3.29
29/07/2023 06:00;29/07/2023 07:00;3.00;3.69;4.38;3.49
29/07/2023 07:00;29/07/2023 08:00;2.99;3.74;4.49;3.50
29/07/2023 08:00;29/07/2023 09:00;3.09;3.97;4.84;3.57
29/07/2023 09:00;29/07/2023 10:00;3.37;4.36;5.36;3.86
29/07/2023 10:00;29/07/2023 11:00;3.81;4.80;5.79;4.05
29/07/2023 11:00;29/07/2023 12:00;4.29;5.29;6.28;4.24
29/07/2023 12:00;29/07/2023 13:00;4.58;5.65;6.72;4.53
29/07/2023 13:00;29/07/2023 14:00;4.75;5.96;7.17;5.13
29/07/2023 14:00;29/07/2023 15:00;4.98;6.30;7.61;5.66
29/07/2023 15:00;29/07/2023 16:00;5.09;6.49;7.90;6.20
29/07/2023 16:00;29/07/2023 17:00;4.88;6.43;7.98;6.33
29/07/2023 17:00;29/07/2023 18:00;4.64;6.19;7.74;6.30
29/07/2023 18:00;29/07/2023 19:00;4.39;5.77;7.15;6.24
29/07/2023 19:00;29/07/2023 20:00;3.70;4.92;6.15;5.75
29/07/2023 20:00;29/07/2023 21:00;2.82;3.98;5.14;5.02
29/07/2023 21:00;29/07/2023 22:00;2.36;3.49;4.63;4.53
29/07/2023 22:00;29/07/2023 23:00;2.37;3.40;4.44;4.26
29/07/2023 23:00;30/07/2023 00:00;2.85;3.66;4.50;4.27
30/07/2023 00:00;30/07/2023 01:00;3.28;3.97;4.72;4.36
30/07/2023 01:00;30/07/2023 02:00;3.33;4.16;5.03;4.79
30/07/2023 02:00;30/07/2023 03:00;3.34;4.27;5.24;4.84
30/07/2023 03:00;30/07/2023 04:00;3.27;4.23;5.22;4.94
30/07/2023 04:00;30/07/2023 05:00;3.13;4.09;5.07;4.53
30/07/2023 05:00;30/07/2023 06:00;2.99;3.96;4.94;4.55
30/07/2023 06:00;30/07/2023 07:00;2.92;3.95;4.99;4.75
30/07/2023 07:00;30/07/2023 08:00;3.05;4.07;5.15;4.84
30/07/2023 08:00;30/07/2023 09:00;3.42;4.45;5.73;4.89
30/07/2023 09:00;30/07/2023 10:00;3.83;5.00;6.53;5.61
30/07/2023 10:00;30/07/2023 11:00;4.28;5.53;7.10;6.15
30/07/2023 11:00;30/07/2023 12:00;4.68;6.05;7.62;5.83
30/07/2023 12:00;30/07/2023 13:00;4.87;6.46;8.12;7.73
30/07/2023 13:00;30/07/2023 14:00;4.97;6.70;8.45;7.71
30/07/2023 14:00;30/07/2023 15:00;5.04;6.79;8.61;6.32
30/07/2023 15:00;30/07/2023 16:00;5.02;6.73;8.62;6.16
30/07/2023 16:00;30/07/2023 17:00;5.04;6.75;8.55;6.11
30/07/2023 17:00;30/07/2023 18:00;4.80;6.55;8.32;7.45
30/07/2023 18:00;30/07/2023 19:00;4.42;6.07;7.74;7.31
30/07/2023 19:00;30/07/2023 20:00;4.12;5.56;7.00;6.83
30/07/2023 20:00;30/07/2023 21:00;3.70;5.07;6.43;6.43
30/07/2023 21:00;30/07/2023 22:00;3.47;4.74;6.00;5.69
30/07/2023 22:00;30/07/2023 23:00;3.59;4.67;5.75;5.49
30/07/2023 23:00;31/07/2023 00:00;3.90;4.85;5.82;5.67
31/07/2023 00:00;31/07/2023 01:00;4.08;5.01;5.96;5.72
31/07/2023 01:00;31/07/2023 02:00;4.16;5.15;6.17;5.83
31/07/2023 02:00;31/07/2023 03:00;4.37;5.41;6.49;6.33
31/07/2023 03:00;31/07/2023 04:00;4.56;5.67;6.81;6.54
31/07/2023 04:00;31/07/2023 05:00;4.72;5.86;7.01;6.70
31/07/2023 05:00;31/07/2023 06:00;4.86;5.97;7.08;6.96
31/07/2023 06:00;31/07/2023 07:00;5.05;6.20;7.35;7.49
31/07/2023 07:00;31/07/2023 08:00;5.38;6.57;7.77;8.21
31/07/2023 08:00;31/07/2023 09:00;5.73;6.97;8.20;8.44
31/07/2023 09:00;31/07/2023 10:00;6.04;7.55;9.06;8.90
31/07/2023 10:00;31/07/2023 11:00;6.45;8.30;10.14;9.84
31/07/2023 11:00;31/07/2023 12:00;6.99;8.88;10.77;10.54
31/07/2023 12:00;31/07/2023 13:00;7.38;9.25;11.12;11.02
31/07/2023 13:00;31/07/2023 14:00;7.64;9.61;11.58;11.53
31/07/2023 14:00;31/07/2023 15:00;7.89;9.88;11.87;11.80
31/07/2023 15:00;31/07/2023 16:00;8.03;10.00;11.97;11.71
31/07/2023 16:00;31/07/2023 17:00;8.01;10.01;12.02;11.54
31/07/2023 17:00;31/07/2023 18:00;7.91;9.94;11.96;11.68
31/07/2023 18:00;31/07/2023 19:00;7.92;9.88;11.83;11.43
31/07/2023 19:00;31/07/2023 20:00;7.92;9.81;11.70;11.35
31/07/2023 20:00;31/07/2023 21:00;7.95;9.73;11.52;10.85
31/07/2023 21:00;31/07/2023 22:00;8.02;9.70;11.38;10.85
31/07/2023 22:00;31/07/2023 23:00;7.95;9.66;11.36;10.66
31/07/2023 23:00;01/08/2023 00:00;8.50;10.05;11.55;10.72
01/08/2023 00:00;01/08/2023 01:00;9.10;10.48;11.78;10.98
01/08/2023 01:00;01/08/2023 02:00;9.10;10.51;11.85;10.92
01/08/2023 02:00;01/08/2023 03:00;8.94;10.41;11.82;11.01
01/08/2023 03:00;01/08/2023 04:00;8.67;10.19;11.66;10.71
01/08/2023 04:00;01/08/2023 05:00;8.17;9.74;11.28;10.48
01/08/2023 05:00;01/08/2023 06:00;7.43;9.08;10.70;10.31
01/08/2023 06:00;01/08/2023 07:00;6.82;8.37;9.90;9.42
01/08/2023 07:00;01/08/2023 08:00;6.36;7.67;8.96;8.32
